lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,424,138,51,63,6,148,10
15,260,160,38,74,16,170,10
15,120,166,15,52,21,176,10
15,386,180,60,72,2,190,10
15,596,274,2,81,32,284,10
15,513,319,9,63,13,329,10
15,115,331,1,81,21,341,10
15,462,343,61,84,7,353,10
15,213,354,15,88,12,364,10
15,215,403,45,74,9,413,10
15,332,507,24,76,23,517,10
15,273,508,31,68,27,518,10
15,559,576,43,52,31,586,10
15,433,631,25,64,10,641,10
15,503,661,38,44,10,671,10
15,268,831,43,62,14,841,10
15,232,884,4,97,23,894,10
15,352,929,29,72,13,939,10
