lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
19,309,138,72,253,20,168,10
19,793,142,68,254,20,172,10
19,759,150,66,254,20,180,10
19,62,165,62,258,20,195,10
19,515,171,34,242,30,201,10
19,303,175,73,292,8,205,10
19,540,178,28,246,20,208,10
19,95,179,63,262,20,209,10
19,58,186,26,247,10,216,10
19,69,195,68,263,10,225,10
19,558,199,26,250,30,229,10
19,419,207,70,264,30,237,10
19,344,213,45,291,18,243,10
19,494,215,25,256,20,245,10
19,628,220,68,261,20,250,10
19,519,230,48,304,15,260,10
19,681,230,27,251,10,260,10
19,756,234,67,258,20,264,10
19,537,242,29,250,30,272,10
19,518,247,70,256,10,277,10
19,90,256,32,251,20,286,10
19,212,259,72,257,10,289,10
19,599,270,33,247,10,300,10
19,382,323,8,285,24,353,10
19,329,487,18,294,45,517,10
19,157,556,84,293,11,586,10
19,273,564,68,250,14,594,10
19,413,629,26,260,16,659,10
19,740,761,21,255,29,791,10
19,627,925,52,301,7,955,10
19,629,957,36,288,1,987,10
19,602,1097,70,231,16,1127,10
19,624,1132,26,275,16,1162,10
