lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
3,96,230,353,357,20,240,10
3,297,240,395,340,24,250,10
3,284,260,397,362,15,270,10
3,171,266,362,383,21,276,10
3,432,267,380,390,36,277,10
3,145,272,400,373,7,282,10
3,334,273,371,349,8,283,10
3,533,335,371,386,23,345,10
3,151,473,390,376,2,483,10
3,492,482,362,378,17,492,10
3,750,497,367,361,22,507,10
3,256,611,371,396,5,621,10
3,587,635,372,382,7,645,10
3,768,662,348,371,23,672,10
3,123,725,366,340,23,735,10
3,488,737,336,386,21,747,10
3,738,751,380,339,10,761,10
3,428,808,352,383,16,818,10
3,516,885,398,325,22,895,10
3,271,900,362,399,24,910,10
3,630,1051,390,357,13,1061,10
3,664,1064,359,389,13,1074,10
3,350,1081,381,375,11,1091,10
