lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
20,116,54,146,208,20,214,90
20,607,72,141,202,20,232,90
20,592,170,146,196,20,330,90
20,622,265,149,192,30,425,90
20,566,363,143,187,20,523,90
20,702,456,140,187,20,616,90
20,411,551,141,192,30,711,90
20,60,649,134,195,20,809,90
20,112,740,133,196,10,900,90
20,185,840,131,186,10,1000,90
20,378,931,130,186,30,1091,90
20,55,1028,127,180,30,1188,90
20,630,1125,126,187,30,1285,90
20,237,1219,123,189,30,1379,90
20,142,1321,111,185,10,1481,90
20,266,1414,108,185,40,1574,90
20,359,1524,125,176,10,1684,90
20,728,1616,123,175,30,1776,90
20,6,1714,117,170,20,1874,90
20,390,1816,124,160,10,1976,90
20,752,1910,128,161,10,2070,90
20,4,2012,132,172,10,2172,90
20,535,2107,135,176,30,2267,90
20,778,2202,136,181,20,2362,90
20,734,2296,140,183,20,2456,90
20,549,2390,144,183,20,2550,90
20,66,2483,143,180,30,2643,90
20,656,2585,138,170,30,2745,90
20,767,2681,141,164,10,2841,90
20,465,2776,146,164,10,2936,90
20,23,2881,150,178,10,3041,90
20,281,2974,152,181,10,3134,90
20,487,3066,153,180,10,3226,90
20,716,3261,145,153,10,3421,90
