lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,482,182,98,129,2,266,10
15,576,229,80,133,30,347,10
15,470,242,88,124,2,408,10
15,179,359,52,109,30,490,10
15,104,376,64,91,29,539,10
15,591,442,47,121,19,496,10
15,577,636,57,123,19,806,10
15,49,841,57,125,23,965,10
15,9,889,45,115,13,964,10
15,59,934,56,116,22,1024,10
15,289,972,59,113,16,1101,10
15,523,1340,80,131,14,1449,10
15,18,1356,61,84,7,1432,10
15,217,1367,57,127,20,1521,10
15,128,1398,93,117,15,1520,10
15,22,2074,75,127,37,2166,10
15,291,2204,72,89,13,2338,10
15,433,2209,63,130,21,2408,10
15,417,2295,82,100,16,2445,10
15,27,2516,69,134,46,2595,10
15,246,2533,88,110,1,2658,10
15,28,2603,61,138,9,2661,10
15,528,3111,69,90,23,3218,10
15,490,3131,94,109,27,3253,10
15,499,3222,74,117,24,3334,10
