lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
3,451,56,98,129,2,66,10
3,315,72,80,133,30,82,10
3,546,76,88,124,2,86,10
3,162,106,52,109,30,116,10
3,201,109,64,91,29,119,10
3,132,112,47,121,19,122,10
3,151,175,57,123,19,185,10
3,422,221,57,125,23,231,10
3,506,227,45,115,13,237,10
3,20,240,56,116,22,250,10
3,174,254,59,113,16,264,10
3,486,255,101,114,5,265,10
3,408,344,80,131,14,354,10
3,313,356,57,127,20,366,10
3,500,360,93,117,15,370,10
3,316,525,75,127,37,535,10
3,448,563,72,89,13,573,10
3,147,572,63,130,21,582,10
3,405,588,82,100,16,598,10
3,331,634,69,134,46,644,10
3,277,644,88,110,1,654,10
3,102,653,61,138,9,663,10
3,294,786,69,90,23,796,10
3,594,793,94,109,27,803,10
3,36,814,74,117,24,824,10
