lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
12,112,374,105,252,25,518,10
12,344,470,131,220,23,617,10
12,142,647,131,222,21,694,10
12,122,760,106,243,22,863,10
12,429,1320,99,226,12,1428,10
12,124,1412,136,228,2,1564,10
12,317,1515,153,226,18,1652,10
12,39,1532,136,241,11,1561,10
12,305,1556,126,233,20,1694,10
12,324,1603,143,223,20,1743,10
12,17,1755,114,211,10,1878,10
12,293,1944,135,251,31,2049,10
12,447,1951,121,246,9,2047,10
12,474,1971,110,262,26,2088,10
12,150,2054,157,254,8,2198,10
12,516,2105,116,240,17,2216,10
12,202,2309,116,245,37,2428,10
12,31,2416,120,241,20,2548,10
12,286,2446,140,214,24,2590,10
12,425,2462,119,214,16,2606,10
12,345,2523,128,225,5,2690,10
12,52,2541,139,250,17,2643,10
12,554,2615,152,258,35,2771,10
12,581,2652,147,240,4,2725,10
12,273,2671,152,241,2,2818,10
12,557,2750,143,244,13,2850,10
12,595,2784,137,212,12,2912,10
12,117,3018,92,241,3,3235,10
12,135,3210,119,254,42,3363,10
12,85,3248,114,259,5,3339,10
12,462,3570,103,260,14,3704,10
12,522,3629,135,210,12,3708,10
12,30,3725,97,232,11,3859,10
