lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
5,925,270,66,448,10,300,10
5,987,272,67,452,30,302,10
5,833,275,77,465,11,305,10
5,276,277,90,477,18,307,10
5,705,278,55,449,20,308,10
5,609,282,65,453,30,312,10
5,268,284,49,451,20,314,10
5,664,294,51,447,10,324,10
5,157,295,62,453,10,325,10
5,102,308,54,445,10,338,10
5,703,311,59,459,20,341,10
5,966,311,12,451,20,341,10
5,625,313,13,455,10,343,10
5,975,313,5,445,30,343,10
5,309,323,58,458,10,353,10
5,376,323,15,457,20,353,10
5,586,323,53,440,10,353,10
5,593,325,22,483,30,355,10
5,905,329,18,484,10,359,10
5,689,334,59,457,30,364,10
5,739,335,53,466,9,365,10
5,554,336,14,459,20,366,10
5,335,337,50,438,20,367,10
5,318,338,21,485,30,368,10
5,634,343,11,403,18,373,10
5,12,347,60,454,10,377,10
5,589,347,13,459,20,377,10
5,489,350,21,487,10,380,10
5,606,361,21,488,10,391,10
5,858,361,12,463,20,391,10
5,782,363,58,449,30,393,10
5,624,372,20,488,10,402,10
5,358,375,16,463,20,405,10
5,366,380,63,444,20,410,10
5,62,383,20,489,10,413,10
5,550,386,16,462,10,416,10
5,32,398,18,462,20,428,10
5,812,402,44,496,32,432,10
5,279,408,8,497,40,438,10
5,783,411,16,460,20,441,10
5,924,422,17,459,10,452,10
5,397,426,16,497,20,456,10
5,980,427,49,437,7,457,10
5,461,433,17,458,10,463,10
5,9,445,25,499,10,475,10
5,704,462,24,492,10,492,10
5,747,475,26,490,10,505,10
5,899,774,13,465,31,804,10
5,119,789,44,440,24,819,10
5,348,804,48,437,4,834,10
5,111,821,0,422,8,851,10
5,619,918,64,437,11,948,10
5,946,956,76,462,18,986,10
5,417,1216,67,451,5,1246,10
5,140,1223,84,453,19,1253,10
5,46,1263,69,414,6,1293,10
5,185,1291,27,464,21,1321,10
5,972,1343,28,467,34,1373,10
