lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
27,539,123,40,192,30,133,10
27,152,146,14,177,17,156,10
27,325,156,5,189,5,166,10
27,298,166,11,176,13,176,10
27,487,196,5,195,18,206,10
27,403,240,25,191,16,250,10
27,440,279,11,185,30,289,10
27,100,286,40,181,26,296,10
27,552,381,18,184,24,391,10
27,209,442,18,196,8,452,10
27,335,527,14,165,7,537,10
27,275,603,14,204,19,613,10
27,342,696,8,200,21,706,10
27,164,736,11,191,12,746,10
27,44,754,6,168,21,764,10
27,241,778,15,178,9,788,10
27,483,892,15,209,25,902,10
