lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
4,375,180,262,30,8,210,10
4,475,329,274,7,21,359,10
4,353,433,236,38,38,463,10
4,735,495,226,52,17,525,10
4,242,512,234,37,12,542,10
4,200,566,286,44,18,596,10
4,221,585,201,6,25,615,10
4,372,587,294,13,26,617,10
4,370,601,208,20,10,631,10
4,550,606,259,4,26,636,10
4,1,662,244,56,14,692,10
4,659,673,254,0,4,703,10
4,469,701,231,6,32,731,10
4,74,1000,210,1,11,1030,10
4,510,1016,280,5,9,1046,10
4,444,1082,225,53,23,1112,10
4,638,1121,246,47,18,1151,10
