lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
13,707,232,345,382,20,262,10
13,694,235,346,385,10,265,10
13,722,242,347,385,20,272,10
13,184,256,362,383,21,286,10
13,700,259,344,391,10,289,10
13,228,274,347,395,10,304,10
13,182,290,341,394,20,320,10
13,347,304,338,391,40,334,10
13,684,317,337,388,10,347,10
13,289,328,336,387,10,358,10
13,408,340,348,343,12,370,10
13,402,341,303,358,37,371,10
13,164,343,340,388,10,373,10
13,109,356,342,385,10,386,10
13,139,367,342,384,10,397,10
13,665,380,339,384,20,410,10
13,263,456,343,359,26,486,10
13,215,487,367,361,22,517,10
13,293,531,291,398,16,561,10
13,357,551,320,373,22,581,10
13,451,578,326,374,17,608,10
13,517,652,348,371,23,682,10
13,566,705,306,361,4,735,10
13,786,727,336,386,21,757,10
13,333,774,299,399,11,804,10
13,33,798,352,383,16,828,10
13,597,1059,310,363,20,1089,10
13,321,1071,381,375,11,1101,10
