lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
8,955,98,153,235,10,128,10
8,818,119,133,273,20,149,10
8,817,120,130,247,17,150,10
8,508,122,134,211,35,152,10
8,14,148,102,264,10,178,10
8,304,150,100,266,20,180,10
8,395,155,95,235,10,185,10
8,116,156,94,235,20,186,10
8,77,162,96,270,20,192,10
8,355,163,95,234,10,193,10
8,845,166,90,296,20,196,10
8,367,168,89,290,20,198,10
8,900,177,92,232,10,207,10
8,613,179,90,274,20,209,10
8,449,182,85,288,20,212,10
8,627,189,92,230,20,219,10
8,635,192,89,272,10,222,10
8,40,197,80,290,10,227,10
8,887,200,91,231,30,230,10
8,134,204,89,270,10,234,10
8,618,209,79,291,10,239,10
8,684,212,90,232,10,242,10
8,930,217,86,268,10,247,10
8,18,224,92,233,10,254,10
8,923,224,80,286,10,254,10
8,203,233,91,266,10,263,10
8,408,235,92,234,10,265,10
8,414,241,87,285,30,271,10
8,424,245,91,268,10,275,10
8,742,246,93,235,10,276,10
8,45,252,88,286,10,282,10
8,823,257,92,270,20,287,10
8,945,258,92,236,20,288,10
8,805,263,88,287,30,293,10
8,286,269,91,235,10,299,10
8,737,274,95,277,20,304,10
8,803,276,90,285,40,306,10
8,319,304,80,251,14,334,10
8,251,338,118,314,26,368,10
8,64,399,92,259,4,429,10
8,7,461,133,202,33,491,10
8,30,500,83,300,26,530,10
8,497,564,72,227,25,594,10
8,505,642,71,282,29,672,10
8,562,793,120,261,5,823,10
8,979,832,131,246,17,862,10
8,193,1026,60,231,32,1056,10
8,882,1064,56,268,28,1094,10
8,86,1284,97,288,22,1314,10
