lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
17,536,593,111,178,18,659,10
17,12,825,48,162,15,1033,10
17,778,871,74,215,10,1080,10
17,915,882,43,135,31,1013,10
17,953,906,86,189,21,1028,10
17,674,1021,31,175,24,1071,10
17,991,1114,86,199,23,1228,10
17,120,1138,38,190,23,1261,10
17,142,1551,28,180,34,1653,10
17,433,1566,66,163,6,1718,10
17,966,1941,21,146,21,2073,10
17,62,1948,34,169,11,2048,10
17,30,2269,39,162,18,2373,10
17,466,2344,32,191,5,2465,10
17,611,2401,89,185,16,2517,10
17,43,2483,87,213,18,2642,10
17,239,2494,103,177,28,2637,10
17,375,2642,48,150,15,2718,10
17,225,3115,83,169,21,3218,10
17,938,3160,77,172,23,3244,10
17,362,3203,39,153,26,3299,10
17,360,3464,44,140,11,3602,10
17,143,3495,64,135,11,3571,10
17,721,3734,46,163,8,3795,10
17,963,3856,63,155,7,3981,10
17,647,4010,61,170,20,4156,10
17,44,4063,45,166,22,4164,10
17,222,4206,53,204,8,4354,10
17,140,4319,94,192,1,4444,10
17,767,4346,64,198,10,4482,10
17,734,4375,57,183,15,4548,10
17,463,4444,82,183,17,4490,10
17,8,4484,117,178,28,4574,10
17,857,4579,68,160,21,4628,10
17,406,4722,67,190,25,4785,10
17,42,4809,111,192,11,4907,10
17,859,5129,30,155,9,5235,10
17,394,5278,33,152,17,5403,10
17,911,6144,105,181,19,6225,10
