lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
19,962,1193,468,475,10,1313,10
19,999,1241,470,475,30,1361,10
19,948,1282,481,454,14,1402,10
19,773,1306,472,481,20,1426,10
19,104,1309,438,488,18,1429,10
19,443,1359,471,484,10,1479,10
19,468,1410,494,468,31,1530,10
19,3,1419,476,483,10,1539,10
19,949,1463,477,483,20,1583,10
19,213,1518,475,480,30,1638,10
19,499,1569,477,478,20,1689,10
19,200,1618,475,477,20,1738,10
19,848,1669,473,475,10,1789,10
19,939,1724,470,473,10,1844,10
19,290,2032,457,492,7,2152,10
19,658,2222,469,489,4,2342,10
19,651,2827,489,437,29,2947,10
19,392,3426,493,493,20,3546,10
19,83,5624,498,456,27,5744,10
