lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
9,234,46,219,215,32,76,10
9,660,46,233,207,10,76,10
9,206,53,224,203,20,83,10
9,386,54,233,204,20,84,10
9,293,59,225,196,10,89,10
9,605,67,231,203,20,97,10
9,706,70,224,192,10,100,10
9,864,74,213,185,21,104,10
9,124,76,210,185,20,106,10
9,314,78,208,184,20,108,10
9,695,80,234,202,10,110,10
9,248,81,224,191,20,111,10
9,476,89,176,199,28,119,10
9,501,93,226,191,20,123,10
9,261,94,238,203,10,124,10
9,346,94,200,178,20,124,10
9,584,102,173,182,25,132,10
9,453,105,238,204,20,135,10
9,763,109,231,195,20,139,10
9,944,112,195,185,20,142,10
9,686,118,241,205,30,148,10
9,5,122,230,197,40,152,10
9,753,127,199,187,20,157,10
9,760,134,228,199,10,164,10
9,754,139,201,188,10,169,10
9,904,141,143,158,12,171,10
9,607,150,231,204,20,180,10
9,808,151,202,186,20,181,10
9,500,163,204,185,20,193,10
9,388,167,177,156,25,197,10
9,961,175,204,187,30,205,10
9,959,188,206,186,10,218,10
9,189,482,149,214,7,512,10
9,199,526,148,208,22,556,10
9,166,718,186,135,24,748,10
9,34,975,188,119,44,1005,10
9,730,998,195,111,15,1028,10
9,799,1235,146,188,6,1265,10
9,158,1297,188,151,7,1327,10
9,396,1306,203,211,20,1336,10
9,714,1382,217,207,26,1412,10
9,872,1457,199,203,20,1487,10
9,270,1514,178,135,21,1544,10
9,420,1528,209,212,18,1558,10
9,115,1681,264,180,33,1711,10
9,53,1694,226,175,23,1724,10
9,317,1695,241,180,13,1725,10
9,153,1707,212,186,11,1737,10
