lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
19,962,313,468,475,10,343,10
19,999,314,470,475,30,344,10
19,948,320,481,454,14,350,10
19,104,327,438,488,18,357,10
19,773,327,472,481,20,357,10
19,443,340,471,484,10,370,10
19,468,352,494,468,31,382,10
19,3,355,476,483,10,385,10
19,949,366,477,483,20,396,10
19,213,379,475,480,30,409,10
19,499,392,477,478,20,422,10
19,200,405,475,477,20,435,10
19,848,417,473,475,10,447,10
19,939,431,470,473,10,461,10
19,290,508,457,492,7,538,10
19,658,555,469,489,4,585,10
19,651,707,489,437,29,737,10
19,392,856,493,493,20,886,10
19,83,1406,498,456,27,1436,10
