lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
21,102,140,331,251,20,170,10
21,237,165,350,271,10,195,10
21,505,165,349,272,20,195,10
21,466,176,371,244,20,206,10
21,426,178,353,276,10,208,10
21,13,181,375,247,10,211,10
21,453,191,376,251,20,221,10
21,312,192,349,275,10,222,10
21,588,204,376,254,20,234,10
21,57,206,348,279,10,236,10
21,760,216,374,253,20,246,10
21,15,217,348,280,10,247,10
21,6,222,384,248,35,252,10
21,561,227,373,253,10,257,10
21,724,232,344,283,20,262,10
21,251,239,371,253,30,269,10
21,355,245,344,280,20,275,10
21,317,252,372,256,20,282,10
21,17,256,361,287,13,286,10
21,530,267,367,255,20,297,10
21,499,281,366,251,20,311,10
21,711,289,379,254,3,319,10
21,302,388,377,282,20,418,10
21,188,451,340,290,39,481,10
21,283,508,393,246,14,538,10
21,148,585,397,261,16,615,10
21,729,598,398,258,12,628,10
21,43,650,338,290,12,680,10
21,11,868,340,276,43,898,10
21,734,884,344,236,28,914,10
21,381,892,387,267,11,922,10
21,336,968,356,223,28,998,10
