lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
8,0,0,100,100,0,804,0
8,168,4,103,97,9,14,10
8,138,8,107,96,23,18,10
8,298,11,98,89,29,21,10
8,10,25,123,90,21,35,10
8,216,29,115,75,26,39,10
8,281,30,98,77,7,40,10
8,236,31,114,72,22,41,10
8,287,33,125,78,11,43,10
8,86,48,119,113,35,58,10
8,304,54,103,77,21,64,10
8,218,58,112,78,34,68,10
8,116,240,113,100,5,250,10
8,172,255,113,105,23,265,10
8,185,602,110,110,14,612,10
8,324,608,111,98,16,618,10
8,288,616,114,112,17,626,10
8,353,621,109,85,3,631,10
8,91,737,104,88,25,747,10
