lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
16,171,790,8,4,29,840,10
16,549,850,25,14,15,975,10
16,12,863,51,2,41,994,10
16,515,979,37,14,19,1083,10
16,434,1314,37,36,26,1466,10
16,464,1514,9,30,6,1709,10
16,400,1601,15,2,5,1708,10
16,341,1648,57,7,25,1768,10
16,237,1688,12,10,22,1781,10
16,184,1851,40,1,38,1862,10
16,354,1892,1,11,34,2066,10
16,333,1965,26,0,12,2113,10
16,468,2066,16,22,24,2250,10
16,133,2325,17,0,11,2415,10
16,311,2943,34,5,16,3058,10
16,38,3026,29,8,24,3101,10
16,109,3176,7,31,29,3286,10
16,258,3490,26,27,16,3588,10
