lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
6,521,185,146,174,23,294,10
6,12,188,145,165,13,333,10
6,399,237,143,159,16,324,10
6,403,248,155,159,15,323,10
6,384,253,125,182,24,365,10
6,755,327,117,148,14,456,10
6,222,368,138,143,17,407,10
6,575,458,125,122,15,551,10
6,80,657,125,175,20,756,10
6,50,847,137,132,20,1003,10
6,430,1768,81,156,25,1834,10
6,143,1810,120,170,24,1970,10
6,317,2058,102,149,12,2118,10
6,550,2605,94,165,5,2709,10
6,795,2663,87,164,11,2751,10
6,694,2810,124,179,36,3056,10
6,687,3481,87,147,7,3635,10
6,696,3510,140,131,34,3643,10
6,484,3652,96,162,15,3765,10
6,359,3803,118,122,20,3920,10
6,642,4083,107,159,33,4290,10
6,95,4290,116,195,20,4362,10
6,145,4413,103,154,22,4555,10
6,631,4656,102,118,22,4815,10
6,219,4670,123,176,6,4807,10
6,251,5262,123,159,30,5376,10
6,400,5354,159,164,13,5456,10
6,667,5424,135,161,15,5500,10
