lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
6,544,846,32,352,30,966,10
6,252,892,31,353,20,1012,10
6,520,895,41,378,20,1015,10
6,318,916,57,381,22,1036,10
6,445,944,28,353,20,1064,10
6,508,944,40,380,30,1064,10
6,23,993,41,382,20,1113,10
6,705,993,29,355,10,1113,10
6,718,1038,28,356,30,1158,10
6,87,1044,39,384,40,1164,10
6,606,1091,31,357,20,1211,10
6,551,1104,34,385,20,1224,10
6,128,1109,31,360,23,1229,10
6,545,1135,32,357,20,1255,10
6,88,1181,43,386,10,1301,10
6,265,1186,34,355,30,1306,10
6,617,1229,42,384,10,1349,10
6,261,1292,46,380,10,1412,10
6,596,1340,46,378,10,1460,10
6,792,1470,13,322,19,1590,10
6,415,1815,23,317,10,1935,10
6,753,2531,26,326,21,2651,10
6,253,2676,41,337,9,2796,10
6,299,3069,11,328,12,3189,10
6,56,3086,12,368,12,3206,10
6,621,3292,50,385,31,3412,10
6,19,3300,37,397,50,3420,10
6,185,3450,41,340,26,3570,10
6,664,3502,48,358,32,3622,10
6,698,3517,8,363,39,3637,10
6,625,4821,40,336,9,4941,10
6,44,4842,5,345,14,4962,10
6,461,5037,5,344,7,5157,10
