lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
16,814,766,391,99,20,886,10
16,523,814,407,98,10,934,10
16,171,836,398,97,10,956,10
16,267,863,406,96,20,983,10
16,579,908,406,99,20,1028,10
16,321,911,406,94,10,1031,10
16,841,966,404,103,20,1086,10
16,824,971,411,95,30,1091,10
16,670,1022,400,103,10,1142,10
16,20,1033,409,90,20,1153,10
16,903,1068,399,102,20,1188,10
16,861,1081,409,88,20,1201,10
16,180,1114,398,103,30,1234,10
16,638,1137,408,84,10,1257,10
16,736,1159,399,104,10,1279,10
16,445,1194,404,83,30,1314,10
16,521,1207,399,106,20,1327,10
16,23,1252,406,87,10,1372,10
16,455,1298,407,88,10,1418,10
16,239,1363,403,93,10,1483,10
16,131,1792,418,75,11,1912,10
16,674,2349,374,116,9,2469,10
16,112,2929,429,67,16,3049,10
16,620,3962,376,92,10,4082,10
16,205,4001,391,112,24,4121,10
16,33,4017,390,120,24,4137,10
16,673,4285,432,66,30,4405,10
16,103,4450,382,110,24,4570,10
16,978,4455,437,98,16,4575,10
16,804,4707,415,95,15,4827,10
16,820,5035,404,140,8,5155,10
