lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,511,249,404,439,3,259,10
15,949,326,489,457,13,336,10
15,929,330,481,454,14,340,10
15,229,337,438,488,18,347,10
15,825,362,494,468,31,372,10
15,216,363,497,483,12,373,10
15,294,394,448,495,40,404,10
15,969,423,473,491,23,433,10
15,207,518,457,492,7,528,10
15,822,565,469,489,4,575,10
15,25,583,429,476,23,593,10
15,490,702,422,498,5,712,10
15,130,717,489,437,29,727,10
15,34,729,406,460,2,739,10
15,228,746,436,467,12,756,10
15,405,747,470,417,11,757,10
15,146,804,425,448,9,814,10
15,191,804,433,447,20,814,10
15,420,826,471,427,8,836,10
15,342,866,493,493,20,876,10
15,217,902,440,436,18,912,10
15,531,923,498,457,15,933,10
15,431,970,412,478,7,980,10
15,174,1189,413,476,34,1199,10
15,480,1228,413,493,26,1238,10
15,6,1257,449,428,25,1267,10
15,750,1288,452,484,26,1298,10
15,75,1313,405,454,11,1323,10
15,266,1350,487,446,9,1360,10
15,118,1355,421,499,23,1365,10
15,233,1416,498,456,27,1426,10
15,421,1465,460,424,11,1475,10
15,730,1500,485,428,22,1510,10
