lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
11,73,321,343,276,15,451,10
11,917,359,357,290,24,554,10
11,852,396,359,287,24,524,10
11,436,419,342,319,36,502,10
11,977,555,290,328,7,714,10
11,677,627,387,349,9,726,10
11,564,640,376,385,12,837,10
11,846,646,398,329,17,697,10
11,351,696,382,360,26,849,10
11,332,1650,366,334,5,1751,10
11,201,1700,374,346,27,1788,10
11,4,1893,340,291,22,1991,10
11,927,2084,405,349,15,2215,10
11,112,2144,371,332,14,2213,10
11,747,2213,330,371,1,2375,10
11,929,2494,333,293,27,2563,10
11,261,2558,408,318,15,2707,10
11,462,2660,360,284,19,2792,10
11,772,2747,366,288,29,2843,10
11,567,2859,331,356,13,2956,10
11,479,2868,381,328,12,2990,10
11,34,3260,346,354,8,3399,10
11,989,3462,380,350,15,3589,10
11,242,3478,385,285,13,3586,10
11,335,3486,377,385,6,3564,10
11,5,3538,370,382,11,3653,10
11,707,3705,348,348,23,3893,10
11,664,3709,368,311,14,3820,10
11,205,3775,398,341,33,3858,10
11,189,3875,401,314,25,4057,10
11,725,3992,374,306,4,4081,10
11,260,4037,332,382,2,4167,10
11,374,4111,394,322,12,4207,10
11,808,4357,387,394,8,4544,10
11,529,4410,394,310,10,4498,10
11,727,4679,371,315,18,4767,10
11,320,4687,330,308,24,4797,10
11,873,4872,413,345,20,4993,10
11,66,5266,366,390,23,5400,10
11,207,5290,325,311,22,5409,10
11,287,5669,360,294,9,5793,10
