lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
24,363,441,374,232,33,561,10
24,927,444,352,176,20,564,10
24,143,475,371,193,20,595,10
24,273,497,355,177,20,617,10
24,162,519,371,192,30,639,10
24,38,536,391,202,14,656,10
24,316,549,355,180,30,669,10
24,135,573,374,190,20,693,10
24,350,598,357,181,20,718,10
24,360,621,376,190,30,741,10
24,517,649,359,179,20,769,10
24,52,667,375,191,30,787,10
24,285,669,344,203,14,789,10
24,778,681,409,155,19,801,10
24,405,721,364,173,30,841,10
24,426,721,367,178,20,841,10
24,602,724,376,195,10,844,10
24,806,776,379,196,20,896,10
24,514,788,361,181,20,908,10
24,68,829,378,199,10,949,10
24,588,837,359,182,20,957,10
24,883,886,360,184,10,1006,10
24,954,897,371,200,10,1017,10
24,74,935,358,183,20,1055,10
24,519,2485,401,164,13,2605,10
24,85,2861,355,174,33,2981,10
24,951,2862,389,156,27,2982,10
24,379,2988,399,175,13,3108,10
24,412,3530,397,153,29,3650,10
24,669,3970,320,211,16,4090,10
24,159,4404,386,154,31,4524,10
24,529,4789,384,149,18,4909,10
24,192,4806,350,199,21,4926,10
24,877,5002,405,187,34,5122,10
24,580,5417,303,186,10,5537,10
24,478,5910,365,190,22,6030,10
24,595,5953,347,192,18,6073,10
24,531,6033,308,199,14,6153,10
24,790,6107,314,205,22,6227,10
