lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
20,305,566,111,178,18,686,10
20,47,821,41,232,16,941,10
20,462,887,43,135,31,1007,10
20,786,906,47,208,30,1026,10
20,694,986,31,175,24,1106,10
20,50,1111,86,199,23,1231,10
20,919,1367,61,214,4,1487,10
20,254,1636,75,118,21,1756,10
20,80,1938,34,169,11,2058,10
20,510,1947,21,146,21,2067,10
20,614,2261,39,162,18,2381,10
20,772,2399,89,185,16,2519,10
20,425,2506,103,177,28,2626,10
20,995,2765,18,225,8,2885,10
20,28,3297,80,117,24,3417,10
20,832,3704,46,163,8,3824,10
20,127,3728,0,188,26,3848,10
20,177,3805,7,194,29,3925,10
20,879,4220,53,204,8,4340,10
20,688,4401,57,183,15,4521,10
20,566,4543,68,160,21,4663,10
20,43,4798,111,192,11,4918,10
20,313,5122,30,155,9,5242,10
20,970,5414,13,214,21,5534,10
20,536,6125,105,181,19,6245,10
