lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
2,391,82,105,81,20,154,90
2,322,105,105,55,20,177,90
2,572,149,103,78,10,202,90
2,267,174,111,52,20,229,90
2,19,245,100,73,20,299,90
2,551,264,112,51,10,322,90
2,592,335,106,71,20,402,90
2,355,364,113,52,10,405,90
2,193,427,107,71,20,492,90
2,206,452,113,50,20,501,90
2,260,528,110,74,30,578,90
2,286,535,114,50,10,600,90
2,333,611,110,76,30,679,90
2,106,627,114,49,10,690,90
2,294,707,106,77,10,772,90
2,319,723,109,42,10,792,90
2,62,803,108,80,20,863,90
2,424,822,115,42,30,884,90
2,113,898,110,79,20,953,90
2,548,910,115,48,30,989,90
2,499,1003,116,49,30,1078,90
