lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
14,532,96,246,137,10,150,90
14,353,132,282,137,10,203,90
14,51,135,277,104,20,186,90
14,268,166,249,133,10,218,90
14,469,192,282,134,30,259,90
14,150,196,277,101,20,260,90
14,434,250,250,134,30,317,90
14,16,286,277,100,10,353,90
14,144,295,286,130,30,348,90
14,196,356,257,137,20,405,90
14,453,375,275,100,30,447,90
14,449,384,287,128,30,444,90
14,257,448,257,133,20,501,90
14,115,470,275,97,10,539,90
14,513,473,281,130,30,547,90
14,67,530,255,132,10,604,90
14,199,568,274,97,10,622,90
14,498,568,280,130,10,633,90
14,460,633,259,126,20,695,90
14,411,662,272,97,40,712,90
14,326,664,281,129,20,720,90
14,372,742,252,128,10,781,90
14,514,750,271,101,10,812,90
14,274,757,280,125,10,816,90
14,491,827,250,126,20,882,90
14,443,846,269,103,20,902,90
14,134,852,278,128,10,908,90
14,584,917,250,130,10,979,90
14,171,934,266,104,10,1000,90
14,396,1012,247,132,10,1072,90
14,295,1105,246,133,30,1162,90
