lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
8,473,882,71,268,10,1006,10
8,314,1098,51,278,25,1202,10
8,107,1300,78,246,27,1415,10
8,420,1560,19,290,12,1658,10
8,120,1568,72,286,17,1770,10
8,222,1645,41,279,11,1769,10
8,347,1941,76,280,27,2057,10
8,580,1999,59,287,17,2093,10
8,388,2030,12,275,18,2186,10
8,583,2125,44,286,37,2304,10
8,497,2165,4,294,15,2359,10
8,570,2288,71,294,18,2357,10
8,391,2664,75,265,14,2788,10
8,553,3216,75,269,18,3367,10
8,372,3343,4,296,18,3446,10
8,156,3953,60,287,15,4032,10
