lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
21,88,638,334,403,26,758,10
21,256,996,329,456,19,1116,10
21,915,1017,374,489,20,1137,10
21,639,1079,376,494,30,1199,10
21,719,1127,378,493,30,1247,10
21,681,1189,380,498,10,1309,10
21,289,1237,382,498,10,1357,10
21,49,1284,340,416,36,1404,10
21,353,1287,351,481,10,1407,10
21,404,1290,381,495,20,1410,10
21,164,1334,381,494,10,1454,10
21,84,1391,384,491,20,1511,10
21,480,1448,387,488,20,1568,10
21,439,1475,332,459,35,1595,10
21,680,1516,380,489,20,1636,10
21,712,1672,398,476,25,1792,10
21,409,1918,347,459,25,2038,10
21,807,2680,368,452,16,2800,10
21,277,2687,379,486,22,2807,10
21,378,2713,328,491,21,2833,10
21,8,3071,328,458,17,3191,10
21,463,3415,318,497,21,3535,10
21,4,3607,352,487,27,3727,10
21,72,3839,412,478,7,3959,10
21,485,4772,313,493,20,4892,10
21,893,5972,336,493,20,6092,10
