lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
0,330,52,199,130,20,113,90
0,28,53,203,156,20,107,90
0,47,118,199,126,10,175,90
0,523,125,210,156,20,176,90
0,501,201,211,157,20,282,90
0,247,207,201,121,10,278,90
0,420,307,211,159,10,361,90
0,60,307,203,125,30,366,90
0,417,394,201,127,10,466,90
0,571,397,212,159,20,453,90
0,442,488,215,160,10,548,90
0,175,498,203,128,20,546,90
0,222,580,204,129,20,647,90
0,138,583,214,157,10,640,90
0,4,672,214,156,20,732,90
0,516,676,204,127,10,735,90
0,496,761,216,157,20,827,90
0,121,771,209,127,10,829,90
0,368,862,218,153,10,915,90
0,229,868,206,129,10,919,90
0,404,951,216,148,10,1018,90
0,476,959,204,131,20,1014,90
0,194,1045,202,131,10,1113,90
0,180,1055,211,150,20,1104,90
0,179,1144,202,133,20,1197,90
