lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
20,36,142,151,188,18,262,10
20,778,180,146,174,23,300,10
20,209,201,145,165,13,321,10
20,439,221,143,159,16,341,10
20,443,259,122,183,20,379,10
20,713,325,117,187,30,445,10
20,316,328,138,143,17,448,10
20,399,332,117,148,14,452,10
20,288,376,115,185,10,496,10
20,332,414,93,149,20,534,10
20,549,440,110,188,10,560,10
20,30,463,91,150,10,583,10
20,774,491,108,186,10,611,10
20,481,492,96,209,28,612,10
20,600,515,88,150,10,635,10
20,614,535,109,186,10,655,10
20,9,564,89,152,20,684,10
20,720,586,111,184,10,706,10
20,575,613,87,153,20,733,10
20,746,634,113,184,10,754,10
20,227,678,113,183,30,798,10
20,152,685,79,154,10,805,10
20,590,736,111,179,10,856,10
20,306,750,85,155,20,870,10
20,14,784,113,179,10,904,10
20,223,795,86,154,30,915,10
20,529,830,114,178,10,950,10
20,310,841,87,155,10,961,10
20,26,884,116,181,20,1004,10
20,211,890,89,154,10,1010,10
20,96,939,119,179,10,1059,10
20,733,942,92,155,20,1062,10
20,78,1010,92,162,20,1130,10
20,583,2028,102,149,12,2148,10
20,567,2647,87,164,11,2767,10
20,687,3498,87,147,7,3618,10
20,541,4127,107,159,33,4247,10
20,568,4679,123,176,6,4799,10
20,84,5021,68,143,16,5141,10
20,305,5402,135,161,15,5522,10
