lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
10,528,725,273,55,20,845,10
10,568,791,277,50,10,911,10
10,169,845,274,48,10,965,10
10,797,898,275,45,20,1018,10
10,441,903,253,50,27,1023,10
10,564,917,292,32,14,1037,10
10,849,950,275,42,30,1070,10
10,715,1010,233,87,18,1130,10
10,852,1023,267,44,20,1143,10
10,810,1074,269,46,20,1194,10
10,699,1122,269,48,20,1242,10
10,981,1168,270,49,30,1288,10
10,118,1222,268,52,10,1342,10
10,429,1907,306,42,11,2027,10
10,750,2415,239,15,2,2535,10
10,565,2522,262,92,25,2642,10
10,209,3584,265,0,10,3704,10
10,42,3682,307,52,23,3802,10
10,652,3950,251,63,14,4070,10
10,723,3971,200,78,31,4091,10
10,558,4170,282,1,18,4290,10
10,413,4203,210,29,13,4323,10
10,940,4746,224,56,13,4866,10
10,435,4904,257,57,18,5024,10
10,186,4905,231,29,14,5025,10
10,54,5074,242,106,28,5194,10
10,385,5348,235,33,30,5468,10
10,259,5400,253,74,20,5520,10
10,836,6238,240,34,28,6358,10
10,994,6272,209,68,27,6392,10
