lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
20,305,156,111,178,18,186,10
20,47,209,41,232,16,239,10
20,786,226,47,208,30,256,10
20,462,236,43,135,31,266,10
20,694,247,31,175,24,277,10
20,50,278,86,199,23,308,10
20,919,342,61,214,4,372,10
20,254,409,75,118,21,439,10
20,80,484,34,169,11,514,10
20,510,487,21,146,21,517,10
20,614,565,39,162,18,595,10
20,772,600,89,185,16,630,10
20,425,626,103,177,28,656,10
20,995,691,18,225,8,721,10
20,28,824,80,117,24,854,10
20,832,926,46,163,8,956,10
20,127,932,0,188,26,962,10
20,177,951,7,194,29,981,10
20,879,1055,53,204,8,1085,10
20,688,1100,57,183,15,1130,10
20,566,1136,68,160,21,1166,10
20,43,1199,111,192,11,1229,10
20,313,1280,30,155,9,1310,10
20,970,1354,13,214,21,1384,10
20,536,1531,105,181,19,1561,10
