lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
28,226,101,243,191,16,111,10
28,86,115,259,187,35,125,10
28,551,129,225,210,27,139,10
28,477,152,234,213,15,162,10
28,196,157,241,218,34,167,10
28,449,199,229,188,7,209,10
28,469,252,229,179,16,262,10
28,252,276,263,193,29,286,10
28,528,298,251,195,33,308,10
28,223,324,227,192,15,334,10
28,582,331,265,197,15,341,10
28,187,404,237,171,17,414,10
28,361,452,241,208,31,462,10
28,363,468,238,214,15,478,10
28,389,469,223,198,24,479,10
28,360,551,216,203,5,561,10
28,324,554,246,166,18,564,10
28,74,556,225,192,26,566,10
28,568,583,238,206,22,593,10
28,510,623,220,182,13,633,10
28,426,631,254,206,29,641,10
28,144,695,278,178,17,705,10
28,306,716,272,183,12,726,10
28,333,740,255,203,32,750,10
28,412,853,241,183,12,863,10
28,345,877,228,217,32,887,10
28,158,887,250,194,4,897,10
28,203,908,262,164,18,918,10
