lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
11,335,1229,327,115,15,1319,10
11,246,1317,309,53,26,1416,10
11,26,1337,332,124,22,1453,10
11,439,1586,348,102,26,1668,10
11,97,1634,313,64,29,1703,10
11,710,1718,321,85,16,1870,10
11,715,1719,334,92,29,1950,10
11,797,2644,319,115,16,2795,10
11,298,2673,340,79,30,2804,10
11,241,2892,337,81,22,2935,10
11,624,3079,366,97,23,3217,10
11,781,3240,326,79,29,3331,10
11,645,3273,341,78,16,3483,10
11,562,3488,303,112,21,3615,10
11,570,3575,290,82,24,3732,10
11,446,3727,330,76,10,3816,10
11,198,3812,338,106,8,3920,10
11,607,3870,316,112,9,3960,10
11,413,3870,339,69,26,3975,10
11,460,4247,344,72,8,4393,10
11,29,4562,334,100,21,4657,10
11,286,4582,306,85,21,4693,10
11,85,4600,300,64,35,4777,10
11,238,4620,317,68,13,4782,10
11,323,4686,319,113,26,4773,10
11,300,5199,279,91,22,5388,10
