lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
21,88,174,334,403,26,204,10
21,256,249,329,456,19,279,10
21,915,269,374,489,20,299,10
21,639,274,376,494,30,304,10
21,719,282,378,493,30,312,10
21,681,297,380,498,10,327,10
21,289,309,382,498,10,339,10
21,49,321,340,416,36,351,10
21,353,322,351,481,10,352,10
21,404,322,381,495,20,352,10
21,164,333,381,494,10,363,10
21,84,348,384,491,20,378,10
21,480,362,387,488,20,392,10
21,439,369,332,459,35,399,10
21,680,379,380,489,20,409,10
21,712,418,398,476,25,448,10
21,409,479,347,459,25,509,10
21,807,670,368,452,16,700,10
21,277,672,379,486,22,702,10
21,378,678,328,491,21,708,10
21,8,768,328,458,17,798,10
21,463,854,318,497,21,884,10
21,4,902,352,487,27,932,10
21,72,960,412,478,7,990,10
21,485,1193,313,493,20,1223,10
21,893,1493,336,493,20,1523,10
