lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
22,525,542,346,163,30,662,10
22,121,607,352,162,10,727,10
22,491,623,334,186,1,743,10
22,334,626,369,171,23,746,10
22,238,656,353,164,20,776,10
22,140,718,357,160,20,838,10
22,248,776,355,156,20,896,10
22,666,836,351,153,30,956,10
22,767,894,349,157,10,1014,10
22,27,949,346,155,20,1069,10
22,326,1001,345,158,20,1121,10
22,524,1156,349,181,1,1276,10
22,224,1376,374,175,18,1496,10
22,639,1511,350,207,16,1631,10
22,328,1600,342,154,25,1720,10
22,578,1619,361,194,12,1739,10
22,643,1790,399,179,26,1910,10
22,322,1806,389,171,3,1926,10
22,476,1851,369,211,20,1971,10
22,514,1869,377,144,23,1989,10
22,171,1958,381,144,18,2078,10
22,290,1997,357,202,5,2117,10
22,250,2313,364,213,11,2433,10
22,678,2906,368,215,15,3026,10
22,83,3072,338,150,16,3192,10
22,167,3168,351,199,4,3288,10
22,423,3920,395,167,24,4040,10
