lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
19,234,40,150,185,22,50,10
19,101,42,192,150,6,52,10
19,563,53,202,161,16,63,10
19,145,80,203,183,26,90,10
19,60,108,166,194,7,118,10
19,175,484,189,197,17,494,10
19,89,526,211,174,33,536,10
19,153,608,156,182,20,618,10
19,404,684,188,198,8,694,10
19,47,703,201,175,10,713,10
19,417,757,173,152,12,767,10
19,359,759,151,172,2,769,10
19,112,772,181,145,20,782,10
19,138,788,198,159,23,798,10
19,172,790,160,179,32,800,10
19,388,818,182,146,3,828,10
19,56,838,176,153,14,848,10
19,109,840,172,198,29,850,10
19,106,841,165,179,19,851,10
19,222,868,167,171,9,878,10
19,369,914,190,181,30,924,10
19,114,921,206,157,6,931,10
19,288,986,189,201,21,996,10
19,309,1000,203,166,20,1010,10
19,364,1008,173,148,9,1018,10
19,269,1033,167,193,29,1043,10
19,194,1148,188,142,30,1158,10
