lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
3,223,106,186,149,25,116,10
3,247,114,165,156,17,124,10
3,333,129,172,161,6,139,10
3,285,132,176,134,14,142,10
3,320,182,191,138,2,192,10
3,208,203,183,170,17,213,10
3,212,263,168,146,19,273,10
3,286,329,179,151,20,339,10
3,144,336,177,134,26,346,10
3,20,348,176,132,10,358,10
3,55,353,162,162,20,363,10
3,29,366,184,140,15,376,10
3,321,403,161,158,24,413,10
3,61,479,173,147,19,489,10
3,176,504,200,162,24,514,10
3,295,517,181,156,21,527,10
