lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
18,82,249,176,235,33,462,10
18,54,274,191,234,9,474,10
18,406,340,194,234,7,418,10
18,501,394,189,240,18,484,10
18,387,420,172,225,13,576,10
18,416,767,162,250,24,918,10
18,247,1384,224,229,16,1464,10
18,551,1514,209,246,26,1595,10
18,477,1637,186,228,5,1787,10
18,552,1958,207,237,11,2064,10
18,498,2074,199,213,13,2135,10
18,108,2321,211,239,20,2414,10
18,466,2339,165,256,12,2474,10
18,599,2886,214,234,21,3075,10
18,8,2930,175,251,8,3083,10
18,254,3040,184,237,14,3187,10
18,386,3175,210,236,45,3336,10
18,537,3289,208,235,22,3411,10
18,242,3419,226,248,17,3524,10
18,485,3539,161,242,30,3587,10
18,584,3760,169,236,3,3870,10
18,392,4114,174,238,21,4191,10
