lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
4,765,944,44,115,24,1027,10
4,558,1105,16,68,11,1267,10
4,236,1394,24,71,11,1494,10
4,16,1550,3,23,11,1702,10
4,666,1629,75,118,21,1763,10
4,932,1643,7,82,25,1770,10
4,51,2355,6,53,8,2460,10
4,737,2551,18,24,32,2596,10
4,697,2678,9,101,16,2771,10
4,182,2791,41,120,22,2897,10
4,909,2966,65,82,13,3071,10
4,696,3065,21,70,15,3224,10
4,579,3302,66,88,2,3455,10
4,814,3328,80,117,24,3385,10
4,868,3376,19,38,15,3521,10
4,407,3707,32,94,14,3854,10
4,52,3796,15,11,15,3938,10
4,45,3822,62,94,16,3903,10
4,883,3883,65,62,15,4048,10
4,527,4088,25,53,23,4193,10
4,845,4297,49,118,3,4394,10
4,418,4833,51,89,19,4953,10
4,545,4851,30,97,23,4951,10
4,118,5021,1,101,8,5158,10
4,240,5274,26,67,15,5380,10
4,995,5527,79,80,19,5650,10
4,48,5711,56,75,24,5910,10
