lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
19,309,494,72,253,20,614,10
19,793,551,68,254,20,671,10
19,759,599,66,254,20,719,10
19,515,625,34,242,30,745,10
19,62,661,62,258,20,781,10
19,540,694,28,246,20,814,10
19,303,702,73,292,8,822,10
19,95,718,63,262,20,838,10
19,58,743,26,247,10,863,10
19,69,778,68,263,10,898,10
19,558,795,26,250,30,915,10
19,419,827,70,264,30,947,10
19,344,854,45,291,18,974,10
19,494,859,25,256,20,979,10
19,628,882,68,261,20,1002,10
19,519,919,48,304,15,1039,10
19,681,921,27,251,10,1041,10
19,756,934,67,258,20,1054,10
19,537,970,29,250,30,1090,10
19,518,989,70,256,10,1109,10
19,90,1022,32,251,20,1142,10
19,212,1038,72,257,10,1158,10
19,599,1079,33,247,10,1199,10
19,382,1293,8,285,24,1413,10
19,329,1949,18,294,45,2069,10
19,157,2224,84,293,11,2344,10
19,273,2255,68,250,14,2375,10
19,413,2517,26,260,16,2637,10
19,740,3042,21,255,29,3162,10
19,627,3699,52,301,7,3819,10
19,629,3826,36,288,1,3946,10
19,602,4388,70,231,16,4508,10
19,624,4526,26,275,16,4646,10
