lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
24,430,32,221,225,16,42,10
24,588,36,234,214,20,46,10
24,339,42,220,238,12,52,10
24,783,45,243,215,7,55,10
24,388,55,201,255,16,65,10
24,16,56,237,243,9,66,10
24,446,61,215,260,9,71,10
24,658,71,268,223,20,81,10
24,704,81,213,280,29,91,10
24,65,94,210,294,43,104,10
24,138,103,259,285,14,113,10
24,158,104,248,286,35,114,10
24,170,147,243,287,8,157,10
24,538,182,247,212,15,192,10
24,157,385,269,203,30,395,10
24,152,496,206,286,19,506,10
24,776,500,213,305,24,510,10
24,87,534,192,268,31,544,10
24,25,597,267,221,24,607,10
24,24,627,209,283,24,637,10
24,484,689,246,247,21,699,10
24,651,689,246,244,33,699,10
24,277,706,241,275,18,716,10
24,777,780,201,242,19,790,10
24,173,858,230,266,14,868,10
24,129,923,266,234,7,933,10
24,794,930,243,275,31,940,10
24,575,966,246,298,19,976,10
24,673,1120,262,233,16,1130,10
24,698,1129,236,260,31,1139,10
24,599,1135,262,212,19,1145,10
24,329,1184,237,259,11,1194,10
24,91,1213,231,229,12,1223,10
24,338,1328,244,285,6,1338,10
24,34,1342,239,252,20,1352,10
24,786,1389,243,209,11,1399,10
24,121,1571,230,234,11,1581,10
