lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
0,14,153,26,41,14,163,10
0,351,160,32,47,27,170,10
0,157,175,19,51,19,185,10
0,358,184,45,55,11,194,10
0,206,190,42,72,18,200,10
0,381,230,28,77,12,240,10
0,248,232,26,45,8,242,10
0,115,261,20,72,21,271,10
0,105,280,30,67,7,290,10
0,392,280,22,61,17,290,10
0,165,292,41,73,21,302,10
0,18,297,1,54,14,307,10
0,111,316,31,63,11,326,10
0,80,433,18,59,20,443,10
0,348,452,25,48,11,462,10
0,1,512,20,59,20,522,10
0,123,517,41,43,30,527,10
0,332,538,10,60,16,548,10
0,242,567,23,74,21,577,10
0,340,567,31,79,19,577,10
