lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
12,13,39,143,111,20,100,90
12,86,51,113,114,20,120,90
12,90,53,125,103,20,131,90
12,76,111,141,102,10,167,90
12,490,118,111,112,20,170,90
12,360,119,127,101,20,174,90
12,338,208,143,101,10,254,90
12,68,214,108,113,10,262,90
12,492,219,123,92,20,272,90
12,308,296,144,100,20,348,90
12,593,298,111,110,10,366,90
12,384,314,128,94,30,369,90
12,181,381,141,100,10,450,90
12,30,390,109,110,20,457,90
12,517,403,131,95,20,466,90
12,393,472,140,100,20,541,90
12,331,483,108,109,20,548,90
12,354,495,130,96,20,557,90
12,568,565,138,100,30,631,90
12,23,582,129,98,20,655,90
12,332,586,106,108,20,630,90
12,452,659,138,101,20,720,90
12,506,674,101,110,10,731,90
12,178,692,133,99,20,733,90
12,329,759,136,104,20,808,90
12,390,764,130,102,20,848,90
12,597,768,107,103,20,836,90
12,118,840,137,104,30,909,90
12,313,862,109,105,10,927,90
12,284,937,140,108,10,1002,90
12,223,957,110,107,20,1017,90
12,419,1059,119,104,10,1115,90
