lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,527,543,131,89,26,700,10
15,391,549,108,75,24,693,10
15,552,549,107,98,21,635,10
15,533,601,137,68,25,668,10
15,474,651,113,80,19,798,10
15,668,659,85,61,20,785,10
15,698,667,102,84,3,777,10
15,591,726,122,105,7,816,10
15,721,728,102,42,17,847,10
15,777,1133,100,10,27,1269,10
15,486,1278,100,15,21,1367,10
15,706,1288,75,76,23,1463,10
15,364,1361,92,73,8,1458,10
15,22,1550,101,8,3,1669,10
15,109,2036,111,4,12,2167,10
15,534,2384,103,95,26,2503,10
15,529,2641,93,31,21,2740,10
15,764,2689,114,88,24,2827,10
15,728,2792,123,30,12,2910,10
15,213,2881,92,68,19,3001,10
15,149,2984,78,85,21,3063,10
15,243,3006,129,53,14,3124,10
15,258,3234,96,22,23,3417,10
15,264,3263,116,102,10,3368,10
15,294,3305,108,48,18,3470,10
15,660,3338,148,94,23,3490,10
15,318,3400,115,51,18,3504,10
15,411,3474,126,90,31,3570,10
15,760,3592,131,82,15,3695,10
15,133,3734,98,107,17,3861,10
15,646,3792,97,105,33,3876,10
15,716,4057,76,72,8,4139,10
15,42,4750,82,78,20,4856,10
15,179,5238,101,99,12,5380,10
15,763,5895,91,61,10,6032,10
