lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
17,725,354,217,98,19,474,10
17,341,388,203,88,30,508,10
17,141,434,204,87,30,554,10
17,674,486,207,87,20,606,10
17,122,537,209,85,10,657,10
17,407,597,206,81,20,717,10
17,244,620,234,73,8,740,10
17,327,662,200,83,10,782,10
17,471,714,202,85,10,834,10
17,431,772,200,89,30,892,10
17,235,833,195,91,20,953,10
17,240,879,200,48,20,999,10
17,342,1097,173,72,39,1217,10
17,12,1152,206,106,33,1272,10
17,498,1545,194,65,16,1665,10
17,738,2013,184,69,1,2133,10
17,115,2119,196,51,19,2239,10
17,452,2470,178,103,10,2590,10
17,41,2705,220,71,22,2825,10
17,246,2898,194,43,26,3018,10
17,79,3022,177,55,17,3142,10
17,80,3028,193,29,16,3148,10
17,427,3059,183,71,14,3179,10
17,769,3119,186,75,35,3239,10
17,98,3159,199,45,26,3279,10
17,636,3195,177,77,13,3315,10
17,679,3831,208,86,2,3951,10
17,673,4198,188,67,14,4318,10
17,48,5317,196,107,18,5437,10
