lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
4,188,19,94,119,25,29,10
4,376,20,83,112,28,30,10
4,104,24,76,102,15,34,10
4,250,42,75,134,16,52,10
4,291,42,67,127,21,52,10
4,336,45,69,133,8,55,10
4,394,180,64,123,17,190,10
4,276,302,78,136,31,312,10
4,130,370,77,119,17,380,10
4,137,431,57,118,21,441,10
4,98,479,70,130,8,489,10
4,186,505,63,116,21,515,10
4,344,509,71,131,11,519,10
4,76,549,86,110,18,559,10
4,107,575,68,115,20,585,10
4,258,638,78,118,28,648,10
4,337,671,71,114,25,681,10
