lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
16,81,79,232,127,13,89,10
16,335,97,265,127,35,107,10
16,331,113,296,156,17,123,10
16,396,116,273,118,34,126,10
16,110,332,228,96,37,342,10
16,604,348,257,98,8,358,10
16,686,468,297,137,18,478,10
16,340,510,285,107,17,520,10
16,736,587,238,124,26,597,10
16,546,601,277,163,29,611,10
16,796,611,246,152,5,621,10
16,380,654,277,143,12,664,10
16,200,662,248,126,23,672,10
16,194,674,248,124,19,684,10
16,448,682,244,135,8,692,10
16,610,683,238,119,17,693,10
16,615,696,233,100,26,706,10
16,460,860,273,182,18,870,10
16,782,865,229,105,26,875,10
16,528,919,271,116,28,929,10
16,414,1087,303,142,10,1097,10
16,352,1099,285,136,11,1109,10
16,58,1146,232,131,20,1156,10
16,635,1154,256,145,12,1164,10
16,467,1283,243,140,15,1293,10
16,195,1285,218,134,24,1295,10
16,641,1308,230,139,14,1318,10
16,482,1360,236,119,30,1370,10
16,600,1462,279,148,20,1472,10
