lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
21,102,502,331,251,20,622,10
21,505,602,349,272,20,722,10
21,466,646,371,244,20,766,10
21,237,648,350,271,10,768,10
21,13,706,375,247,10,826,10
21,426,711,353,276,10,831,10
21,453,763,376,251,20,883,10
21,312,767,349,275,10,887,10
21,588,815,376,254,20,935,10
21,57,824,348,279,10,944,10
21,760,864,374,253,20,984,10
21,15,868,348,280,10,988,10
21,6,887,384,248,35,1007,10
21,561,908,373,253,10,1028,10
21,724,928,344,283,20,1048,10
21,251,956,371,253,30,1076,10
21,355,980,344,280,20,1100,10
21,317,1008,372,256,20,1128,10
21,17,1022,361,287,13,1142,10
21,530,1069,367,255,20,1189,10
21,499,1125,366,251,20,1245,10
21,711,1157,379,254,3,1277,10
21,302,1553,377,282,20,1673,10
21,188,1804,340,290,39,1924,10
21,283,2034,393,246,14,2154,10
21,148,2339,397,261,16,2459,10
21,729,2392,398,258,12,2512,10
21,43,2601,338,290,12,2721,10
21,11,3471,340,276,43,3591,10
21,734,3537,344,236,28,3657,10
21,381,3568,387,267,11,3688,10
21,336,3872,356,223,28,3992,10
