lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
3,385,100,279,262,19,130,10
3,89,135,291,301,20,165,10
3,103,141,293,306,20,171,10
3,675,149,295,307,20,179,10
3,345,163,294,311,10,193,10
3,470,172,330,313,27,202,10
3,454,174,293,310,30,204,10
3,270,178,310,340,11,208,10
3,607,180,299,351,14,210,10
3,325,187,290,311,30,217,10
3,554,187,311,344,26,217,10
3,791,200,291,308,30,230,10
3,424,213,289,306,10,243,10
3,39,225,287,307,10,255,10
3,201,237,286,308,10,267,10
3,586,292,302,274,15,322,10
3,785,341,309,274,23,371,10
3,297,421,253,316,21,451,10
3,670,563,299,308,21,593,10
3,417,591,321,287,12,621,10
3,377,603,279,337,5,633,10
3,676,613,325,311,15,643,10
3,40,633,267,321,26,663,10
3,682,640,308,314,23,670,10
3,118,649,278,265,23,679,10
3,456,693,300,272,15,723,10
3,384,731,267,295,20,761,10
3,22,1146,325,294,22,1176,10
3,276,1197,287,279,4,1227,10
