lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
24,144,402,259,187,35,518,10
24,571,737,296,211,22,955,10
24,211,747,290,219,19,869,10
24,325,1093,263,193,29,1155,10
24,312,1222,252,219,23,1309,10
24,487,1269,265,197,15,1422,10
24,256,1341,266,212,11,1440,10
24,58,1466,272,211,8,1528,10
24,116,2010,261,232,12,2103,10
24,201,2213,296,235,25,2389,10
24,455,2394,279,189,30,2482,10
24,203,2499,254,206,29,2591,10
24,531,2565,266,203,6,2678,10
24,193,2737,297,213,21,2937,10
24,132,2762,278,178,17,2841,10
24,454,2786,272,183,12,2983,10
24,149,2814,289,209,23,2855,10
24,278,2930,255,203,32,3030,10
24,383,3088,250,228,22,3245,10
