lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
24,122,70,63,149,17,80,10
24,120,81,67,138,11,91,10
24,119,90,57,157,26,100,10
24,69,107,60,153,11,117,10
24,27,163,63,141,14,173,10
24,368,182,71,145,7,192,10
24,215,326,68,156,28,336,10
24,217,331,59,139,26,341,10
24,189,351,46,131,21,361,10
24,310,360,64,156,4,370,10
24,329,434,50,135,8,444,10
24,146,464,62,152,19,474,10
24,369,478,45,142,15,488,10
24,160,537,56,148,20,547,10
24,133,560,63,151,22,570,10
24,95,574,69,150,17,584,10
24,203,635,62,138,15,645,10
