lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
7,414,591,234,73,8,769,10
7,463,697,262,30,8,751,10
7,492,1321,274,7,21,1434,10
7,622,1705,236,38,38,1876,10
7,670,1715,234,20,15,1753,10
7,734,1817,251,70,24,1964,10
7,606,1852,219,49,23,1957,10
7,586,1949,226,52,17,2132,10
7,753,2014,234,37,12,2203,10
7,630,2080,255,80,11,2197,10
7,402,2185,223,41,19,2342,10
7,654,2273,286,44,18,2373,10
7,674,2299,266,8,26,2461,10
7,637,2318,220,38,32,2442,10
7,686,2367,294,13,26,2447,10
7,510,2413,259,4,26,2554,10
7,449,2648,264,69,15,2795,10
7,635,2659,244,56,14,2756,10
7,59,2687,254,0,4,2815,10
7,469,2695,220,71,22,2835,10
7,761,2709,266,13,17,2843,10
7,800,2806,231,6,32,2922,10
7,62,3111,236,44,12,3199,10
7,220,3244,231,76,31,3405,10
7,259,3793,292,33,13,3876,10
7,503,3804,244,50,23,3948,10
7,285,4002,210,1,11,4114,10
7,66,4075,280,5,9,4173,10
7,204,4136,231,36,34,4231,10
7,135,4328,225,53,23,4451,10
7,252,4457,234,7,10,4593,10
7,324,4479,246,47,18,4607,10
