lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
18,951,116,219,215,32,259,10
18,818,134,210,219,7,271,10
18,381,152,219,210,14,252,10
18,490,211,191,215,17,338,10
18,805,233,213,185,21,366,10
18,421,256,175,239,23,351,10
18,89,291,166,247,1,382,10
18,782,302,176,199,28,416,10
18,59,314,159,226,16,439,10
18,279,324,153,235,10,462,10
18,816,365,144,220,35,517,10
18,934,373,158,179,37,557,10
18,204,383,173,182,25,438,10
18,37,423,130,247,17,538,10
18,368,458,134,211,35,626,10
18,76,460,153,244,5,523,10
18,899,513,130,186,16,656,10
18,986,653,180,162,9,855,10
18,306,1827,133,202,33,1978,10
18,283,1911,149,214,7,2066,10
18,385,2095,148,208,22,2237,10
18,77,2266,176,200,17,2394,10
18,795,2481,171,188,30,2604,10
18,947,3131,206,172,29,3293,10
18,943,3201,206,174,14,3318,10
18,471,3348,131,246,17,3429,10
18,107,3457,153,192,13,3588,10
18,606,4566,223,178,20,4645,10
18,775,4784,197,202,29,4966,10
18,414,4960,146,188,6,5039,10
18,994,5241,203,211,20,5330,10
18,336,5538,217,207,26,5642,10
18,553,5851,199,203,20,5928,10
18,944,6142,209,212,18,6200,10
18,400,6436,181,185,19,6594,10
18,581,6631,134,194,19,6703,10
18,415,6893,212,186,11,6999,10
