lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
10,547,390,162,94,11,510,10
10,616,426,134,98,10,546,10
10,55,444,125,122,15,564,10
10,393,483,131,95,20,603,10
10,685,532,133,94,10,652,10
10,758,532,107,98,21,652,10
10,343,611,129,85,20,731,10
10,585,663,127,87,20,783,10
10,449,715,127,90,20,835,10
10,51,760,126,91,30,880,10
10,166,817,125,95,10,937,10
10,72,866,127,94,10,986,10
10,620,911,128,93,10,1031,10
10,781,955,128,94,10,1075,10
10,183,999,128,95,10,1119,10
10,574,2698,114,88,24,2818,10
10,388,3462,126,90,31,3582,10
10,284,3802,118,122,20,3922,10
10,609,4675,102,118,22,4795,10
