lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
4,584,133,82,35,12,143,10
4,210,181,88,49,21,191,10
4,287,223,118,38,27,233,10
4,258,301,113,4,31,311,10
4,525,351,107,39,9,361,10
4,21,373,110,31,15,383,10
4,561,442,72,36,7,452,10
4,334,484,94,12,20,494,10
4,494,525,80,35,31,535,10
4,81,563,112,43,42,573,10
4,32,664,116,14,20,674,10
4,344,681,108,3,16,691,10
4,142,692,103,8,16,702,10
4,87,694,72,20,32,704,10
4,372,865,111,40,22,875,10
4,54,1002,90,44,12,1012,10
4,11,1021,107,29,20,1031,10
