lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
9,301,72,165,264,20,102,10
9,360,83,184,282,19,113,10
9,645,90,199,290,10,120,10
9,671,92,197,292,20,122,10
9,736,95,183,294,20,125,10
9,142,99,197,293,30,129,10
9,548,100,185,299,10,130,10
9,314,109,182,300,10,139,10
9,105,110,196,293,20,140,10
9,45,115,145,301,8,145,10
9,320,120,183,301,20,150,10
9,513,121,195,294,10,151,10
9,641,124,153,315,16,154,10
9,669,132,183,303,20,162,10
9,441,133,196,295,20,163,10
9,94,145,198,295,20,175,10
9,632,146,186,304,10,176,10
9,752,159,189,306,40,189,10
9,572,160,197,300,10,190,10
9,54,172,186,306,10,202,10
9,553,175,201,297,10,205,10
9,323,189,179,305,10,219,10
9,203,190,206,296,30,220,10
9,416,204,204,292,10,234,10
9,563,205,177,300,30,235,10
9,727,217,175,299,20,247,10
9,482,353,146,301,34,383,10
9,262,438,192,332,31,468,10
9,274,490,213,305,24,520,10
9,653,497,146,320,22,527,10
9,555,700,174,329,30,730,10
9,501,859,160,313,8,889,10
9,304,955,174,326,8,985,10
9,169,1398,146,324,24,1428,10
